"","x"
"cg05419831",527086
"cg25973522",527112
"cg23843505",527206
"cg15042300",527234
"cg18693412",527262
"cg08058894",527263
"cg03906451",527264
"cg11319389",527265
"cg04369341",527266
"cg21699894",527267
"cg26040816",527359
"cg12149609",527361
"cg02858177",527370
"cg25799864",527386
"cg15287594",527403
"cg21012871",527404
"cg12787405",527412
"cg17692403",527418
"cg21576544",527483
"cg20512029",527506
"cg17361449",527507
"cg25750259",527508
"cg03472313",527519
"cg17465920",527520
"cg09622203",527527
"cg04579045",527560
"cg02733803",527583
"cg04675475",527640
"cg11681959",527641
"cg12449295",527654
"cg27361134",527670
"cg21749538",527715
"cg17104026",527725
"cg02019495",527726
"cg07489198",527750
"cg09628707",527753
"cg27634724",527754
"cg25353142",527755
"cg06193004",527756
"cg26342637",527769
"cg11264863",527799
"cg23480341",527824
"cg15112346",527833
"cg14589480",527834
"cg27227742",527848
"cg21835643",527849
"cg08654443",527850
"cg26751645",527885
"cg09882647",527908
"cg19814423",527910
"cg19927836",527911
"cg12798097",527926
"cg24159670",527927
"cg21553695",527928
"cg13790545",527929
"cg00829269",527951
"cg25799986",527963
"cg21963535",527964
"cg12831086",527965
"cg09814551",527995
"cg02605634",528015
"cg10985576",528067
"cg19197419",528068
"cg12042264",528074
"cg00713214",528080
"cg05618982",528092
"cg27150417",528093
"cg08260891",528131
"cg19067730",528132
"cg12385722",528149
"cg24182521",528150
"cg23611945",528152
"cg21218093",528190
"cg27219643",528200
"cg21451869",528203
"cg00732815",528205
"cg02310296",528206
"cg20674635",528211
"cg17664577",528214
"cg07191594",528222
"cg17920479",528223
"cg21609339",528224
"cg12458970",528227
"cg07871947",528233
"cg11301556",528234
"cg07547549",528235
"cg06132069",528252
"cg07060233",528254
"cg12177539",528264
"cg22232207",528272
"cg21601405",528273
"cg17412248",528305
"cg17964981",528306
"cg10651775",528319
"cg00671489",528323
"cg14862395",528362
"cg05845767",528379
"cg09600585",528391
"cg10553415",528392
"cg19472656",528393
"cg08881516",528444
"cg00576250",528460
"cg03524813",528461
"cg18427787",528462
"cg03334529",528463
"cg01471196",528471
"cg19234014",528472
"cg11173131",528486
"cg17349544",528487
"cg17775490",528489
"cg01880463",528490
"cg00023197",528534
"cg19421368",528536
"cg23514532",528565
"cg18069125",528591
"cg13061637",528608
"cg09306675",528609
"cg06433693",528641
"cg05445320",528742
"cg12303084",528743
"cg05569357",528780
"cg03172796",528789
"cg00052472",528790
"cg06398873",528793
"cg03238057",528800
"cg09528218",528818
"cg08134301",528895
"cg05756257",528896
"cg19108043",529189
"cg04594727",529208
"cg02713753",529217
"cg04395306",529219
"cg00340382",529266
"cg25951097",529287
"cg18292999",529318
"cg12959622",529319
"cg09352285",529328
"cg24507762",529380
"cg09162127",529381
"cg25148528",529382
"cg23755480",529387
"cg11746287",529406
"cg08261681",529414
"cg10102968",529466
"cg12124155",529547
"cg02046340",529551
"cg03078972",529570
"cg23079227",529578
"cg14747228",529602
"cg16648971",529607
"cg22144227",529647
"cg09220050",529650
"cg05730916",529673
"cg15409939",529674
"cg17678583",529676
"cg16173831",529727
"cg24170529",529772
"cg23355992",529786
"cg20430841",529787
"cg06570075",529809
"cg10848639",529812
"cg07472511",529835
"cg15655369",529839
"cg03646131",529848
"cg23575115",529940
"cg17786215",529941
"cg11769476",529951
"cg22214889",529952
"cg17940190",530011
"cg13940160",530012
"cg11096441",530013
"cg00298025",530024
"cg10656949",530058
"cg02305261",530064
"cg00546005",530065
"cg11586960",530069
"cg14739799",530200
"cg11847454",530203
"cg26048101",530228
"cg21380183",530236
"cg15668697",530238
"cg18546668",530266
"cg03064456",530297
"cg12097791",530321
"cg19058488",530322
"cg04302055",530368
"cg02223330",530389
"cg10178695",530410
"cg02491138",530412
"cg00417421",530413
"cg17927702",530481
"cg23516953",530493
"cg05359207",530494
"cg27216368",530495
"cg22164891",530502
"cg20979153",530503
"cg20984949",530511
"cg01128247",530517
"cg24200260",530530
"cg13822374",530566
"cg08943386",530590
"cg27212232",530721
"cg00055557",530722
"cg18178870",530732
"cg25993718",530771
"cg18925716",530772
"cg06407053",530791
"cg21817284",530792
"cg06900404",530805
"cg00518623",530812
"cg18579379",530821
"cg18445418",530838
"cg06684410",530843
"cg19107469",530905
"cg19739407",530906
"cg00297721",530907
"cg00682734",530908
"cg04773827",530909
"cg15536490",530911
"cg14030785",530943
"cg17260771",530945
"cg01209909",530989
"cg11868041",530991
"cg02238928",531134
"cg08396974",531139
"cg26516759",531140
"cg11670519",531141
"cg14839404",531142
"cg15069906",531143
"cg03573446",531144
"cg22047703",531145
"cg02942008",531146
"cg11019343",531191
"cg05995220",531204
"cg17251379",531205
"cg16808301",531208
"cg17589597",531209
"cg05652933",531235
"cg24889687",531244
"cg24591627",531251
"cg07912689",531324
"cg11993583",531325
"cg26681770",531346
"cg04628369",531347
"cg08009116",531386
"cg11787952",531548
"cg09663111",531557
"cg17395775",531614
"cg26029902",531620
"cg03998476",531621
"cg14724471",531694
"cg24115032",531695
"cg13778709",531696
"cg14546153",531698
"cg23418591",531699
"cg05025925",531700
"cg06565668",531701
"cg20368074",531755
"cg07909402",531974
"cg14104369",531976
"cg26506795",531977
"cg17398227",532034
"cg02744249",532037
"cg12831034",532038
"cg00336376",532140
"cg17952468",532151
"cg07341690",532152
"cg01665123",532153
"cg16205854",532154
"cg09005679",532155
"cg20910807",532156
"cg23100052",532227
"cg12455023",532255
"cg25355482",532256
"cg11688568",532257
"cg19810038",532258
"cg19426662",532315
"cg02801359",532370
"cg19429879",532404
"cg05975176",532441
"cg05352064",532500
"cg22198192",532591
"cg06707970",532625
"cg26075360",532768
"cg26776269",532945
"cg18333061",533023
"cg03097013",533024
"cg27429450",533040
"cg01092818",533041
"cg12800803",533048
"cg27022535",533116
"cg15662768",533117
"cg01567503",533118
"cg24587268",533128
"cg00551140",533129
"cg10038901",533232
"cg06517360",533270
"cg00677866",533315
"cg03777459",533316
"cg04742780",533317
"cg03678098",533318
"cg04815707",533394
"cg24538770",533405
"cg09210315",533412
"cg16180531",533413
"cg20174472",533419
"cg05993817",533453
"cg06034749",533464
"cg05990716",533473
"cg19162798",533511
"cg03211173",533518
"cg14015697",533525
"cg09338236",533526
"cg07827435",533539
"cg13203507",533547
"cg00516067",533548
"cg16461246",533550
"cg12084392",533551
"cg06033659",533552
"cg16653692",533553
"cg16847645",533554
"cg27206421",533556
"cg15815827",533629
"cg14080745",533636
"cg15680020",533642
"cg13815390",533647
"cg14686919",533658
"cg20588660",533659
"cg20695515",533674
"cg12277278",533690
"cg06228507",533691
"cg06135139",533692
"cg04995536",533694
"cg07462762",533696
"cg24330729",533697
"cg03511041",533808
"cg20277905",533809
"cg15028514",533810
"cg10546696",533854
"cg00753658",533862
"cg01883482",533888
"cg02165799",533889
"cg13657510",533890
"cg21879513",533947
"cg25773267",534018
"cg00318573",534020
"cg03008387",534112
"cg07087859",534124
"cg26186239",534137
"cg03940047",534138
"cg03978377",534148
"cg05803418",534158
"cg20430807",534182
"cg24274117",534203
"cg09844573",534228
"cg19166616",534286
"cg09062397",534309
"cg03339910",534327
"cg26334826",534328
"cg04390849",534340
"cg08715226",534341
"cg18611245",534356
"cg01756902",534358
"cg24631526",534383
"cg02966332",534388
"cg17929130",534458
"cg08653747",534487
"cg01375414",534497
"cg21451712",534503
"cg08205361",534504
"cg00637477",534536
"cg07405370",534537
"cg01073332",534580
"cg16681830",534610
"cg04772878",534611
"cg13420112",534621
"cg03065311",534622
"cg03963548",534669
"cg19771672",534670
"cg04774229",534671
"cg06649044",534677
"cg03737691",534678
"cg24199599",534679
"cg12177365",534716
"cg15771683",534717
"cg15300457",534727
"cg05668372",534751
"cg02991238",534752
"cg08727867",534904
"cg09706850",534905
"cg09054743",534920
"cg09248148",534925
"cg27025478",534986
"cg24761606",535017
"cg17530754",535018
"cg15607221",535020
"cg00415642",535021
"cg20512545",535069
"cg02330204",535073
"cg11239407",535133
"cg10500737",535136
"cg06114934",535199
"cg25127117",535200
"cg03167275",535220
"cg05762769",535246
"cg12743978",535299
"cg21705349",535300
"cg15381564",535301
"cg00547161",535303
"cg01983178",535304
"cg15503758",535310
"cg13062913",535372
"cg18492126",535373
"cg10872186",535412
"cg01321497",535458
"cg23761995",535509
"cg09908368",535555
"cg22627390",535557
"cg00520622",535569
"cg05131075",535571
"cg09614808",535620
"cg27158854",535644
"cg15835366",535645
"cg26881916",535682
"cg01444578",535700
"cg18895813",535717
"cg15200151",535741
"cg25140663",535803
"cg16062706",535823
"cg14326747",535854
"cg13697829",535855
"cg08416522",535870
"cg00882517",535948
"cg23475371",536018
"cg01959155",536019
"cg07950000",536020
"cg04869314",536021
"cg23222433",536022
"cg09013883",536194
"cg16417027",536263
"cg25565412",536272
"cg27079550",536292
"cg00172376",536300
"cg25046584",536301
"cg13151889",536321
"cg17017569",536322
"cg11105553",536337
"cg14374829",536349
"cg03320773",536350
"cg11472631",536364
"cg03286510",536484
"cg15920739",536486
"cg27544190",536493
"cg06337663",536564
"cg07450406",536577
"cg27427104",536586
"cg23163200",536588
"cg17120782",536591
"cg24606218",536618
"cg00118317",536634
"cg06212263",536635
"cg03861097",536636
"cg17013986",536640
"cg08729810",536641
"cg16713743",536643
"cg14293300",536644
"cg07363526",536671
"cg16770288",536680
"cg01430902",536683
"cg12122356",536716
"cg27518898",536721
"cg08237027",536731
"cg10226902",536744
"cg17009165",536765
"cg19318450",536787
"cg12885728",536928
"cg16712472",537015
"cg03662217",537016
"cg21708254",537104
"cg08363042",537147
"cg14583871",537148
"cg01664727",537229
"cg26974661",537230
"cg20418711",537231
"cg14937633",537232
"cg06758350",537233
"cg09889857",537234
"cg12083928",537235
"cg01725383",537236
"cg22866426",537239
"cg17339910",537240
"cg16071713",537278
"cg01027226",537371
"cg22540572",537446
"cg24127869",537457
"cg21198684",537462
"cg17752291",537463
"cg19147108",537498
"cg13854874",537523
"cg12426652",537568
"cg05275307",537571
"cg15896159",537599
"cg18133531",537610
"cg22274813",537611
"cg08064488",537612
"cg24459147",537613
"cg24127719",537614
"cg09408917",537616
"cg24112562",537617
"cg26144458",537618
"cg20755721",537619
"cg02672220",537620
"cg10029594",537621
"cg03724612",537622
"cg27248980",537624
"cg19498960",537626
"cg07615087",537627
"cg26701242",537628
"cg02701080",537629
"cg10850930",537630
"cg00698204",537631
"cg15750546",537632
"cg19193931",537633
"cg16185636",537667
"cg20033199",537692
"cg21258596",537702
"cg00751446",537717
"cg14785464",537718
"cg04965987",537732
"cg13460409",537733
"cg22350859",537736
"cg03302578",537785
"cg12447405",537791
"cg21505925",537828
"cg19988492",537829
"cg23474190",537863
"cg01726808",537917
"cg22062984",537928
"cg05380982",537929
"cg07827943",537930
"cg13762839",537977
"cg26260558",538026
"cg06531701",538027
"cg04780837",538057
"cg05682911",538075
"cg01613817",538088
"cg04163967",538089
"cg06032349",538114
"cg03127334",538115
"cg02555368",538139
"cg14616110",538214
"cg26648735",538233
"cg08116738",538298
"cg05926606",538316
"cg05166301",538317
"cg03002107",538318
"cg23853354",538319
"cg15471946",538320
"cg05717685",538348
"cg04378774",538361
"cg13500489",538379
"cg05883297",538417
"cg04101050",538418
"cg00850083",538419
"cg16496024",538465
"cg02867402",538483
"cg11073581",538555
"cg12135856",538556
"cg07962392",538557
"cg23125898",538595
"cg09176287",538596
"cg21390801",538671
"cg02949186",538672
"cg22901652",538676
"cg20451722",538698
"cg12359279",538709
"cg08924203",538710
"cg16084872",538749
"cg24901042",538751
"cg08453994",538771
"cg10776635",538807
"cg23581129",538845
"cg17748724",538873
"cg08564831",538881
"cg09160881",538883
"cg02854531",538884
"cg02519892",538890
"cg21241823",538981
"cg24262325",538984
"cg06052485",539022
"cg10641258",539075
"cg14840615",539117
"cg14574579",539124
"cg20727187",539177
"cg01881899",539178
"cg01199537",539208
"cg18382690",539209
"cg11985424",539236
"cg03600395",539353
"cg07034561",539366
"cg15687973",539467
"cg10706013",539487
"cg26606789",539547
"cg04403868",539582
"cg14204791",539605
"cg26141228",539669
"cg22633722",539670
"cg13511154",539671
"cg13233688",539690
"cg10957180",539691
"cg16178095",539745
"cg21372755",539797
"cg10102336",539800
"cg02260098",539811
"cg10206994",539973
"cg22451408",539987
"cg11441704",540030
"cg21870229",540031
"cg26504229",540033
"cg01907098",540034
"cg23656110",540102
"cg11381792",540251
"cg22254647",540353
"cg12047805",540509
"cg18027946",540510
"cg13854656",540511
"cg11335730",540522
"cg09838568",540524
"cg23089840",540583
"cg04837104",540750
"cg26586292",540752
"cg07576074",540753
"cg04090604",540787
"cg18474885",540838
"cg06238967",540866
"cg13315706",540877
"cg11424525",541015
"cg04091825",541038
"cg26563363",541080
"cg05732300",541122
"cg26108594",541123
"cg10296468",541173
"cg00705508",541189
"cg19620922",541208
"cg03208198",541296
"cg17243364",541359
"cg04753583",541424
"cg11251472",541547
"cg01007374",541576
"cg00289258",541577
"cg16833207",541667
"cg24784350",541679
"cg13704590",541759
"cg16172906",541822
"cg10322794",541855
"cg26830473",541858
"cg11989845",541870
"cg13139986",542016
"cg18433784",542024
"cg09202805",542026
"cg13117439",542073
"cg12903859",542087
"cg15006082",542115
"cg14883541",542118
"cg01731685",542123
"cg16389078",542125
"cg08171351",542141
"cg13320358",542142
"cg06561329",542143
"cg00580022",542160
"cg17711402",542243
"cg21864191",542252
"cg07639287",542257
"cg13914608",542270
"cg23534241",542324
"cg02412100",542339
"cg11055175",542388
"cg22950199",542464
"cg02610425",542498
"cg07035315",542499
"cg25052562",542547
"cg17910613",542577
"cg01305127",542578
"cg05658793",542579
"cg16641210",542604
"cg23029801",542605
"cg12798833",542606
"cg19974128",542680
"cg03645851",542682
"cg09343544",542703
"cg06695663",542708
"cg25559313",542709
"cg08411777",542722
"cg11759337",542735
"cg04467350",542780
"cg23453838",542838
"cg27236320",542891
"cg06782697",542931
"cg10647101",542932
"cg16722536",542933
"cg06148812",542936
"cg20987089",542937
"cg18867923",542946
"cg05704833",542992
"cg21446343",543079
"cg19601636",543090
"cg25166896",543098
"cg12415843",543175
"cg06408759",543248
"cg17654470",543253
"cg08557686",543255
"cg00907283",543266
"cg20671068",543285
"cg17527673",543313
"cg03010792",543314
"cg09783874",543320
"cg23748737",543321
"cg14785479",543322
"cg02527346",543348
"cg27657537",543357
"cg09473847",543486
"cg06723301",543487
"cg16903811",543508
"cg01763749",543565
"cg02114946",543581
"cg13286281",543582
"cg20124053",543611
"cg22970157",543612
"cg25954235",543614
"cg16230559",543617
"cg25421647",543635
"cg22846809",543672
"cg23514765",543714
"cg25923015",543773
"cg16677162",543851
"cg11673566",543885
"cg25330366",543887
"cg16232232",543905
"cg02540078",543917
"cg04155451",543918
"cg16835233",543924
"cg01164054",543979
"cg17231417",544000
"cg00541558",544015
"cg00379323",544031
"cg12139056",544033
"cg15362182",544102
"cg18593668",544113
"cg19764436",544114
"cg26216618",544151
"cg18467551",544156
"cg06737981",544188
"cg15050733",544201
"cg07209195",544244
"cg09692492",544254
"cg25769450",544286
"cg24584114",544288
"cg08715187",544353
"cg18440048",544374
"cg21046160",544383
"cg10756887",544386
"cg09896403",544388
"cg14420645",544397
"cg12395479",544398
"cg26133068",544449
"cg13824156",544450
"cg25377498",544505
"cg24414067",544542
"cg23567573",544545
"cg09247506",544644
"cg02109793",544688
"cg12492885",544689
"cg11210890",544691
"cg14937695",544735
"cg09195081",544736
"cg09645130",544737
"cg11073139",544821
"cg16155122",544822
"cg00889945",544823
"cg11459591",544846
"cg25349820",544861
"cg19951754",544959
"cg24378440",545004
"cg21857679",545005
"cg02843373",545039
"cg15154002",545040
"cg25830612",545106
"cg04912338",545117
"cg21353232",545157
"cg16605942",545158
"cg09131631",545159
"cg07918578",545187
"cg16692439",545210
"cg05877528",545233
"cg22648113",545245
"cg26625146",545247
"cg25406755",545274
"cg17182184",545332
"cg20840297",545359
"cg19939262",545366
"cg17838834",545389
"cg01415562",545392
"cg01510218",545419
"cg08249810",545446
"cg01042830",545453
"cg24886725",545550
"cg17955599",545585
"cg14847622",545603
"cg04618488",545631
"cg00308159",545651
"cg20827337",545666
"cg26210379",545667
"cg11066280",545735
"cg21687563",545738
"cg01407797",545765
"cg21371498",545769
"cg19333086",545770
"cg23816136",545771
"cg09051102",545781
"cg17845785",545782
"cg15841929",545843
"cg17720614",545845
"cg20742366",545846
"cg01791232",545847
"cg06174407",545848
"cg02404670",545850
"cg07750727",545878
"cg15717275",545892
"cg14588638",545925
"cg07886712",545926
"cg08579858",545954
"cg25635500",545956
"cg11145632",545993
"cg22766080",546022
"cg16042149",546023
"cg02994956",546024
"cg22234080",546025
"cg14999518",546066
"cg21146221",546149
"cg03538345",546150
"cg08321518",546188
"cg10596490",546200
"cg00539347",546209
"cg04013750",546244
"cg14519350",546259
"cg23055547",546260
"cg25739715",546261
"cg00075468",546269
"cg17372144",546273
"cg27060381",546300
"cg24726496",546321
